robos/rob_trottluc/sensors,"{""distance"": 132, ""temperature"": 19.625}",0,0,1708946556.821691,0.42307472229003906
robos/rob_trottluc/sensors,"{""distance"": 114, ""temperature"": 19.625}",0,0,1708946557.8600278,1.0383367538452148
robos/rob_trottluc/sensors,"{""distance"": 122, ""temperature"": 19.625}",0,0,1708946558.8986728,1.0386450290679932
robos/rob_trottluc/sensors,"{""distance"": 125, ""temperature"": 19.5}",0,0,1708946559.937075,1.0384020805358887
robos/rob_trottluc/sensors,"{""distance"": 124, ""temperature"": 19.5}",0,0,1708946560.975424,1.0383491516113281
robos/rob_trottluc/sensors,"{""distance"": 123, ""temperature"": 19.5}",0,0,1708946562.014049,1.0386250019073486
robos/rob_trottluc/sensors,"{""distance"": 135, ""temperature"": 19.5}",0,0,1708946563.0524428,1.0383937358856201
